mode,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,2003,0.04919995003998649,0.5793244502754288,244670.5752302968,0.9543875624249456,0.11793871568359823,0.2975033000403028,-7.485545035823955,0.101671819807152,120.9146218014328,0.5315690637752338,0.7446063656246393,7
1,2004,0.0816345826207678,0.5502970874451832,237378.7080366226,0.9305450117958108,0.10889040500204594,0.3519762969819048,-7.601655137334684,0.10238188113556711,121.29034587995956,0.5104167482143217,0.7545384726476059,7
1,2005,0.04824797212251235,0.566817266482391,237229.5882051282,0.9397056097944837,0.13057760764213033,0.2255974782563919,-7.46615897435897,0.10032900596518841,121.61796666666648,0.5386952390118166,0.7803416196435807,0
1,2006,0.0808635943676959,0.5522714785830045,234042.91435897435,0.9336227758945643,0.10847902593451021,0.20690481225374371,-7.265500512820514,0.08334809553672154,121.79861538461536,0.4947336707062148,0.7858781160419789,7
1,2007,0.04598244994971734,0.5349770500343903,241049.96256410252,0.9715656922008791,0.10008703803672404,0.28864120286070044,-7.044535897435892,0.07994726098747013,124.0875164102562,0.48336069013529864,0.78222387090847,7
1,2008,0.039399237668202254,0.5916405501431796,240107.31560102303,0.9782264067190432,0.08364486524660693,0.3126788104752631,-6.8438040920716166,0.06409122105623778,123.5099335038364,0.5211528610304914,0.7753788484324945,0
1,2009,0.05654918406859255,0.5377638059565651,238140.0132653061,0.976723619528788,0.10524301667727567,0.3838150622918279,-7.0460147959183645,0.08246589765188901,123.4638076530612,0.4495202313422572,0.7878280325602639,0
1,2010,0.030640212536991198,0.567563440641279,242811.8045634921,1.0,0.11781718134355491,0.32591591843277273,-6.9099042658730125,0.07242669453542626,123.5702152777779,0.49778168345706414,0.8076288251196927,0
1,2011,0.07170254968532869,0.49709942330532003,236998.787307883,0.9293482710841168,0.15459558248994837,0.36354626271429763,-7.574986117997006,0.0870507452808654,121.48399702528488,0.32745224707072584,0.8164934846014097,2
1,2012,0.04042428963285937,0.5617942233108715,245807.45758354763,0.9468029840022935,0.12175288368662479,0.22196168066403094,-7.260549614395888,0.07403922817892794,121.78173624678668,0.2931881526070916,0.8064747888359141,7
1,2013,0.05057008662871812,0.5627501094806027,242267.66143724692,0.9236415789847766,0.14503068703052815,0.32518770121417734,-7.472039473684207,0.10149750585690513,120.80682945344118,0.26517179063773855,0.827852920276169,1
1,2014,0.03956200465227058,0.6302632178743063,233728.3147132169,0.930392000643089,0.10647678605573496,0.24374393474352488,-7.06743990024938,0.0792968114855584,122.30526284289296,0.2943828315322105,0.8508285995989096,0
1,2015,0.04580915794150157,0.6440044780779163,230029.0466058764,0.8845291976776503,0.15992799094882548,0.2128197357263881,-7.625639311043569,0.1081437472357762,120.11541134751768,0.1855553191328717,0.8686041255617821,7
1,2016,0.08649818740091231,0.6670898249160203,221396.510294936,0.8123323350902659,0.13728175715368207,0.1326554670201938,-8.061056204785759,0.12523159036498177,118.65262993878692,0.18356406638277464,0.9138556087713595,0
1,2017,0.08909425371969641,0.7102366122085925,211115.6967871486,0.8071950270102244,0.14277633073453763,0.24260720040606182,-8.31262951807228,0.1393462718491137,117.20273995983936,0.13062520020154203,0.9693931310106993,1
1,2018,0.06423001720687313,0.8944051895699808,206001.0071326676,0.832549269986314,0.0669377283901838,0.08213279310362852,-7.168785068949124,0.17708493045791635,121.9223076557296,0.24119165783938842,0.9698951489032737,1
1,2019,0.07859104843878312,0.8272989225402709,201024.78809645973,0.8131106826085969,0.10837072564361347,0.04344976822582583,-7.722191893278596,0.16317662774173775,120.23564443304272,0.27950531045949545,1.0,1
1,2020,0.0,1.0,193728.39753694585,0.8933242589327729,0.0,0.10518005895019823,-6.595066995073878,0.2093100621764393,124.28312857142863,0.42799463145511435,0.9853403799595142,1
